"REF_DATE","GEO","DGUID","Type of instrument","Geographic region","Valuation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009-05","Canada","2016A000011124","Canadian bonds","Other European Union countries","Book value","Dollars","81","millions","6","v61913965","1.1.4.1","33247","","","","0"
"2009-05","Canada","2016A000011124","Canadian bonds","Other European Union countries","Market value","Dollars","81","millions","6","v100304027","1.1.4.2","33856","","","","0"
"2009-05","Canada","2016A000011124","Canadian bonds","Japan","Book value","Dollars","81","millions","6","v61913966","1.1.5.1","40904","","","","0"
"2009-05","Canada","2016A000011124","Canadian bonds","Japan","Market value","Dollars","81","millions","6","v100304028","1.1.5.2","43001","","","","0"
"2009-05","Canada","2016A000011124","Canadian bonds","Other Organisation for Economic Co-operation and Development (OECD) countries","Book value","Dollars","81","millions","6","v61913967","1.1.6.1","11303","","","","0"
"2009-05","Canada","2016A000011124","Canadian bonds","Other Organisation for Economic Co-operation and Development (OECD) countries","Market value","Dollars","81","millions","6","v100304029","1.1.6.2","11345","","","","0"
"2009-05","Canada","2016A000011124","Canadian bonds","All other countries","Book value","Dollars","81","millions","6","v61913968","1.1.7.1","31082","","","","0"
"2009-05","Canada","2016A000011124","Canadian bonds","All other countries","Market value","Dollars","81","millions","6","v100304030","1.1.7.2","32642","","","","0"
"2009-05","Canada","2016A000011124","Canadian money market instruments","All countries","Book value","Dollars","81","millions","6","v61913969","1.2.1.1","40867","","","","0"
"2009-05","Canada","2016A000011124","Canadian money market instruments","All countries","Market value","Dollars","81","millions","6","v100304031","1.2.1.2","41007","","","","0"
"2009-05","Canada","2016A000011124","Canadian money market instruments","United States","Book value","Dollars","81","millions","6","v61913970","1.2.2.1","30556","","","","0"
"2009-05","Canada","2016A000011124","Canadian money market instruments","United States","Market value","Dollars","81","millions","6","v100304032","1.2.2.2","30649","","","","0"
"2009-05","Canada","2016A000011124","Canadian money market instruments","United Kingdom","Book value","Dollars","81","millions","6","v61913971","1.2.3.1","2501","","","","0"
"2009-05","Canada","2016A000011124","Canadian money market instruments","United Kingdom","Market value","Dollars","81","millions","6","v100304033","1.2.3.2","2515","","","","0"
"2009-05","Canada","2016A000011124","Canadian money market instruments","Other European Union countries","Book value","Dollars","81","millions","6","v61913972","1.2.4.1","3719","","","","0"
"2009-05","Canada","2016A000011124","Canadian money market instruments","Other European Union countries","Market value","Dollars","81","millions","6","v100304034","1.2.4.2","3731","","","","0"
"2009-05","Canada","2016A000011124","Canadian money market instruments","Japan","Book value","Dollars","81","millions","6","v61913973","1.2.5.1","12","","","","0"
"2009-05","Canada","2016A000011124","Canadian money market instruments","Japan","Market value","Dollars","81","millions","6","v100304035","1.2.5.2","12","","","","0"
"2009-05","Canada","2016A000011124","Canadian money market instruments","Other Organisation for Economic Co-operation and Development (OECD) countries","Book value","Dollars","81","millions","6","v61913974","1.2.6.1","779","","","","0"
"2009-05","Canada","2016A000011124","Canadian money market instruments","Other Organisation for Economic Co-operation and Development (OECD) countries","Market value","Dollars","81","millions","6","v100304036","1.2.6.2","785","","","","0"
"2009-05","Canada","2016A000011124","Canadian money market instruments","All other countries","Book value","Dollars","81","millions","6","v61913975","1.2.7.1","3300","","","","0"
"2009-05","Canada","2016A000011124","Canadian money market instruments","All other countries","Market value","Dollars","81","millions","6","v100304037","1.2.7.2","3315","","","","0"
"2009-06","Canada","2016A000011124","Canadian bonds","All countries","Book value","Dollars","81","millions","6","v61913962","1.1.1.1","502909","","","","0"
"2009-06","Canada","2016A000011124","Canadian bonds","All countries","Market value","Dollars","81","millions","6","v100304024","1.1.1.2","512620","","","","0"
"2009-06","Canada","2016A000011124","Canadian bonds","United States","Book value","Dollars","81","millions","6","v61913963","1.1.2.1","277000","","","","0"
"2009-06","Canada","2016A000011124","Canadian bonds","United States","Market value","Dollars","81","millions","6","v100304025","1.1.2.2","279666","","","","0"
"2009-06","Canada","2016A000011124","Canadian bonds","United Kingdom","Book value","Dollars","81","millions","6","v61913964","1.1.3.1","104404","","","","0"
"2009-06","Canada","2016A000011124","Canadian bonds","United Kingdom","Market value","Dollars","81","millions","6","v100304026","1.1.3.2","106496","","","","0"
"2009-06","Canada","2016A000011124","Canadian bonds","Other European Union countries","Book value","Dollars","81","millions","6","v61913965","1.1.4.1","33719","","","","0"
"2009-06","Canada","2016A000011124","Canadian bonds","Other European Union countries","Market value","Dollars","81","millions","6","v100304027","1.1.4.2","34510","","","","0"
"2009-06","Canada","2016A000011124","Canadian bonds","Japan","Book value","Dollars","81","millions","6","v61913966","1.1.5.1","42275","","","","0"
"2009-06","Canada","2016A000011124","Canadian bonds","Japan","Market value","Dollars","81","millions","6","v100304028","1.1.5.2","44537","","","","0"
"2009-06","Canada","2016A000011124","Canadian bonds","Other Organisation for Economic Co-operation and Development (OECD) countries","Book value","Dollars","81","millions","6","v61913967","1.1.6.1","11122","","","","0"
"2009-06","Canada","2016A000011124","Canadian bonds","Other Organisation for Economic Co-operation and Development (OECD) countries","Market value","Dollars","81","millions","6","v100304029","1.1.6.2","11339","","","","0"
"2009-06","Canada","2016A000011124","Canadian bonds","All other countries","Book value","Dollars","81","millions","6","v61913968","1.1.7.1","34390","","","","0"
"2009-06","Canada","2016A000011124","Canadian bonds","All other countries","Market value","Dollars","81","millions","6","v100304030","1.1.7.2","36072","","","","0"
"2009-06","Canada","2016A000011124","Canadian money market instruments","All countries","Book value","Dollars","81","millions","6","v61913969","1.2.1.1","44776","","","","0"
"2009-06","Canada","2016A000011124","Canadian money market instruments","All countries","Market value","Dollars","81","millions","6","v100304031","1.2.1.2","44912","","","","0"
"2009-06","Canada","2016A000011124","Canadian money market instruments","United States","Book value","Dollars","81","millions","6","v61913970","1.2.2.1","32313","","","","0"
"2009-06","Canada","2016A000011124","Canadian money market instruments","United States","Market value","Dollars","81","millions","6","v100304032","1.2.2.2","32408","","","","0"
"2009-06","Canada","2016A000011124","Canadian money market instruments","United Kingdom","Book value","Dollars","81","millions","6","v61913971","1.2.3.1","3165","","","","0"
"2009-06","Canada","2016A000011124","Canadian money market instruments","United Kingdom","Market value","Dollars","81","millions","6","v100304033","1.2.3.2","3182","","","","0"
"2009-06","Canada","2016A000011124","Canadian money market instruments","Other European Union countries","Book value","Dollars","81","millions","6","v61913972","1.2.4.1","5406","","","","0"
"2009-06","Canada","2016A000011124","Canadian money market instruments","Other European Union countries","Market value","Dollars","81","millions","6","v100304034","1.2.4.2","5417","","","","0"
"2009-06","Canada","2016A000011124","Canadian money market instruments","Japan","Book value","Dollars","81","millions","6","v61913973","1.2.5.1","11","","","","0"
"2009-06","Canada","2016A000011124","Canadian money market instruments","Japan","Market value","Dollars","81","millions","6","v100304035","1.2.5.2","11","","","","0"
"2009-06","Canada","2016A000011124","Canadian money market instruments","Other Organisation for Economic Co-operation and Development (OECD) countries","Book value","Dollars","81","millions","6","v61913974","1.2.6.1","678","","","","0"
"2009-06","Canada","2016A000011124","Canadian money market instruments","Other Organisation for Economic Co-operation and Development (OECD) countries","Market value","Dollars","81","millions","6","v100304036","1.2.6.2","683","","","","0"
"2009-06","Canada","2016A000011124","Canadian money market instruments","All other countries","Book value","Dollars","81","millions","6","v61913975","1.2.7.1","3202","","","","0"
"2009-06","Canada","2016A000011124","Canadian money market instruments","All other countries","Market value","Dollars","81","millions","6","v100304037","1.2.7.2","3211","","","","0"
"2009-07","Canada","2016A000011124","Canadian bonds","All countries","Book value","Dollars","81","millions","6","v61913962","1.1.1.1","483767","","","","0"
"2009-07","Canada","2016A000011124","Canadian bonds","All countries","Market value","Dollars","81","millions","6","v100304024","1.1.1.2","502774","","","","0"
"2009-07","Canada","2016A000011124","Canadian bonds","United States","Book value","Dollars","81","millions","6","v61913963","1.1.2.1","266497","","","","0"
"2009-07","Canada","2016A000011124","Canadian bonds","United States","Market value","Dollars","81","millions","6","v100304025","1.1.2.2","277594","","","","0"
"2009-07","Canada","2016A000011124","Canadian bonds","United Kingdom","Book value","Dollars","81","millions","6","v61913964","1.1.3.1","100362","","","","0"
"2009-07","Canada","2016A000011124","Canadian bonds","United Kingdom","Market value","Dollars","81","millions","6","v100304026","1.1.3.2","103190","","","","0"
"2009-07","Canada","2016A000011124","Canadian bonds","Other European Union countries","Book value","Dollars","81","millions","6","v61913965","1.1.4.1","31421","","","","0"
"2009-07","Canada","2016A000011124","Canadian bonds","Other European Union countries","Market value","Dollars","81","millions","6","v100304027","1.1.4.2","32320","","","","0"
"2009-07","Canada","2016A000011124","Canadian bonds","Japan","Book value","Dollars","81","millions","6","v61913966","1.1.5.1","40737","","","","0"
"2009-07","Canada","2016A000011124","Canadian bonds","Japan","Market value","Dollars","81","millions","6","v100304028","1.1.5.2","42922","","","","0"
"2009-07","Canada","2016A000011124","Canadian bonds","Other Organisation for Economic Co-operation and Development (OECD) countries","Book value","Dollars","81","millions","6","v61913967","1.1.6.1","10762","","","","0"
"2009-07","Canada","2016A000011124","Canadian bonds","Other Organisation for Economic Co-operation and Development (OECD) countries","Market value","Dollars","81","millions","6","v100304029","1.1.6.2","11067","","","","0"
